
===== ZK SYNC RUN START: 2025-08-20 16:51:51 =====
[35m[JOB] Dispatching poll_branch=30 (job_id=0a68896f-4de8-4542-a4cb-740a5830ae16) — log: logs\zk_sync_20250820_165151.log
[33m
[DEBUG] Connecting to K40 Lobby Dhanmondi Branch (172.19.114.231:4370)
[32m[CONNECTED] K40 Lobby Dhanmondi Branch
[36m[INFO] Retrieved 5713 logs from K40 Lobby Dhanmondi Branch in 2.26 seconds
[34m    [NEW ✅] RID 1, User=1071, Time=2024-01-10 14:07:24
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-10-30 09:24:02 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-10-30 09:41:42 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-10-30 09:42:30 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-10-30 09:46:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-10-30 09:49:53 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-10-30 09:50:37 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-10-30 09:50:48 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-10-30 09:52:29 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-10-30 09:57:52 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-10-30 10:09:28 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-10-30 19:40:08 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-10-31 09:11:15 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-10-31 09:12:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-10-31 09:12:29 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-10-31 09:24:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-10-31 09:36:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-10-31 09:48:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-10-31 09:49:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-10-31 09:49:50 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-10-31 09:55:40 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-10-31 09:56:47 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-10-31 10:00:44 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1203 CHECKTIME=2024-10-31 10:01:26 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-10-31 10:11:34 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-10-31 19:44:16 sn=A8N5232360698
[32m    [ACCESS ✅] USERID=648 CHECKTIME=2024-11-03 08:53:02
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-03 09:17:12 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-03 09:32:36 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-03 09:32:51 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1203 CHECKTIME=2024-11-03 09:34:45 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-03 09:34:51 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-03 09:35:01 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-03 09:35:14 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-03 09:37:45 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-03 09:38:45 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-03 09:38:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-03 09:41:00 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-03 09:42:24 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-03 09:52:28 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-03 10:02:37 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-03 10:08:26 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-03 20:26:04 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=451 CHECKTIME=2024-11-04 09:06:46 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-04 09:14:39 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-04 09:15:03 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-04 09:15:22 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-04 09:36:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-04 09:37:44 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-04 09:40:16 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-04 09:45:53 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-04 09:46:38 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-04 09:47:51 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-04 09:49:53 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-04 09:52:17 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-04 09:55:44 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1203 CHECKTIME=2024-11-04 09:58:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-04 10:08:09 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-04 10:32:32 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-04 20:41:02 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-04 20:41:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-05 09:12:34 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-05 09:14:01 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-05 09:30:12 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-05 09:41:05 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-05 09:43:04 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-05 09:44:20 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-05 09:47:40 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-05 09:49:11 sn=A8N5232360698
[32m    [ACCESS ✅] USERID=1138 CHECKTIME=2024-11-05 09:49:43
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-05 09:50:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-05 09:58:21 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-05 10:01:52 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-05 11:09:40 sn=A8N5232360698
[32m    [ACCESS ✅] USERID=1429 CHECKTIME=2024-11-05 12:09:39
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-06 09:11:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-06 09:17:20 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-06 09:18:07 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-06 09:18:50 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-06 09:34:27 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-06 09:38:40 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-06 09:49:46 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-06 09:51:21 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-06 09:53:04 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-06 09:57:43 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-06 09:59:08 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-06 10:05:17 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-06 10:43:07 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-06 20:49:00 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-07 09:19:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-07 09:19:18 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-07 09:19:20 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-07 09:20:04 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-07 09:24:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-07 09:33:08 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-07 09:33:12 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-07 09:35:56 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-07 09:46:42 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-07 09:47:54 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-07 09:48:31 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-07 09:50:08 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-07 09:51:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-07 09:55:32 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-07 09:58:38 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-07 20:15:36 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-07 20:15:42 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-07 20:15:56 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-10 09:12:45 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-10 09:17:37 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-10 09:26:53 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-10 09:28:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-10 09:33:28 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-10 09:39:32 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-10 09:40:29 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-10 09:42:17 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-10 09:42:23 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-10 09:49:25 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1203 CHECKTIME=2024-11-10 09:55:11 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-10 09:56:51 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-10 13:48:54 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-11 09:18:16 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-11 09:18:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-11 09:18:38 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-11 09:22:12 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-11 09:26:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-11 09:30:34 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-11 09:40:14 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-11 09:46:32 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-11 09:47:42 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-11 09:53:47 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-11 09:56:38 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-11 10:00:28 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-11 10:00:37 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-11 10:08:27 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-11 19:03:25 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-11 21:00:36 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-11 21:01:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-12 08:57:48 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-12 09:14:31 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-12 09:16:12 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-12 09:21:07 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-12 09:21:21 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-12 09:44:38 sn=A8N5232360698
[32m    [ACCESS ✅] USERID=1459 CHECKTIME=2024-11-12 09:45:05
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-12 09:46:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-12 09:46:46 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-12 09:54:49 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-12 09:56:56 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-12 09:57:21 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-12 10:00:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-12 10:09:47 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-12 10:54:54 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-12 10:54:55 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-12 21:15:29 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-13 09:10:10 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-13 09:20:02 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-13 09:20:43 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-13 09:21:27 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-13 09:29:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-13 09:34:14 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-13 09:38:49 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-13 09:48:56 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-13 09:51:47 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-13 09:56:51 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1203 CHECKTIME=2024-11-13 09:59:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-13 10:04:54 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-13 10:08:30 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-13 13:16:11 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-13 14:53:41 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-13 20:09:00 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-13 20:09:02 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-14 09:21:16 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-14 09:25:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-14 09:25:39 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-14 09:25:50 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-14 09:41:42 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-14 09:47:07 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-14 09:47:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-14 09:47:44 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-14 09:57:17 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=109 CHECKTIME=2024-11-14 09:59:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-14 09:59:48 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-14 09:59:52 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-14 10:03:03 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1138 CHECKTIME=2024-11-14 10:06:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-14 20:39:19 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-17 08:59:44 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-17 08:59:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-17 08:59:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-17 09:14:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-17 09:23:45 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-17 09:24:12 sn=A8N5232360698
[32m    [ACCESS ✅] USERID=1203 CHECKTIME=2024-11-17 09:30:29
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-17 09:30:31 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-17 09:32:04 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-17 09:34:24 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-17 09:35:49 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-17 09:40:55 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-17 09:42:39 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=505 CHECKTIME=2024-11-17 09:48:15 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-17 09:52:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1352 CHECKTIME=2024-11-17 09:53:29 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=26 CHECKTIME=2024-11-17 13:02:38 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-17 20:40:26 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-17 20:40:35 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-17 20:40:43 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=648 CHECKTIME=2024-11-18 08:48:25 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1429 CHECKTIME=2024-11-18 09:19:58 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=130 CHECKTIME=2024-11-18 09:25:22 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1071 CHECKTIME=2024-11-18 09:31:50 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=26 CHECKTIME=2024-11-18 09:35:36 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1469 CHECKTIME=2024-11-18 09:38:13 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=15 CHECKTIME=2024-11-18 09:38:50 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1355 CHECKTIME=2024-11-18 09:39:49 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=635 CHECKTIME=2024-11-18 09:39:59 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=584 CHECKTIME=2024-11-18 09:46:37 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1033 CHECKTIME=2024-11-18 09:48:28 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=818 CHECKTIME=2024-11-18 09:50:40 sn=A8N5232360698
[33m    [ACCESS DUP] Duplicate row ignored: USERID=1459 CHECKTIME=2024-11-18 09:54:34 sn=A8N5232360698
